0.000000	-0.096629	0.207029
0.200000	-0.101004	0.210997
0.400000	-0.091116	0.204072
0.600000	-0.074530	0.203009
0.800000	-0.056256	0.199886
1.000000	-0.039274	0.204000
1.200000	-0.025078	0.205049
1.400000	-0.014155	0.203025
1.600000	-0.006371	0.205929
1.800000	-0.001282	0.201002
2.000000	0.001694	0.200001
2.200000	0.003136	0.200002
2.400000	0.003555	0.206998
2.600000	0.003353	0.204004
2.800000	0.002833	0.203995
3.000000	0.002199	0.209021
3.200000	0.001580	0.203979
3.400000	0.001044	0.203995
3.600000	0.000620	0.203042
3.800000	0.000310	0.200964
4.000000	0.000100	0.204163
4.200000	-0.000029	0.203834
4.400000	-0.000097	0.207012
4.600000	-0.000123	0.202024
4.800000	-0.000122	0.199978
5.000000	-0.000107	0.203982
5.200000	-0.000085	0.202997
5.400000	-0.000063	0.206008
5.600000	-0.000043	0.199995
5.800000	-0.000026	0.200003
6.000000	-0.000014	0.210015
6.200000	-0.000006	0.204986
6.400000	-0.000000	0.203998
6.600000	0.000003	0.202043
6.800000	0.000004	0.207956
7.000000	0.000004	0.200002
7.200000	0.000004	0.200023
7.400000	0.000003	0.199999
7.600000	0.000002	0.208084
7.800000	0.000002	0.219929
8.000000	0.000001	0.209998
8.200000	0.000001	0.204014
8.400000	0.000001	0.201818
8.600000	0.000000	0.203169
8.800000	-0.000000	0.199975
9.000000	-0.000000	0.204039
9.200000	-0.000000	0.204959
9.400000	-0.000000	0.200007
9.600000	-0.000000	0.205008
9.800000	-0.000000	0.208993
10.000000	-0.000000	0.209005
10.200000	-0.000000	0.204010
10.400000	-0.000000	0.204003
10.600000	-0.000000	0.203970
10.800000	-0.000000	0.199997
11.000000	-0.000000	0.200014
11.200000	-0.000000	0.200009
11.400000	-0.000000	0.199974
11.600000	-0.000000	0.200020
11.800000	-0.000000	0.206016
12.000000	-0.000000	0.204997
12.200000	-0.000000	0.199996
12.400000	-0.000000	0.202974
12.600000	-0.000000	0.200007
12.800000	-0.000000	0.200039
13.000000	-0.000000	0.199959
13.200000	-0.000000	0.203011
13.400000	-0.000000	0.203024
13.600000	-0.000000	0.199998
13.800000	-0.000000	0.199990
14.000000	-0.000000	0.202999
14.200000	-0.000000	0.202978
14.400000	-0.000000	0.202006
14.600000	-0.000000	0.200013
14.800000	-0.000000	0.199971
15.000000	-0.000000	0.205033
15.200000	-0.000000	0.204997
15.400000	-0.000000	0.203004
15.600000	-0.000000	0.200973
15.800000	-0.000000	0.200000
16.000000	-0.000000	0.202030
16.200000	-0.000000	0.203039
16.400000	-0.000000	0.202988
16.600000	-0.000000	0.202939
16.800000	-0.000000	0.200054
17.000000	-0.000000	0.202970
17.200000	-0.000000	0.199989
17.400000	-0.000000	0.205004
17.600000	-0.000000	0.202987
17.800000	-0.000000	0.203340
18.000000	-0.000000	0.207690
18.200000	-0.000000	0.200005
18.400000	-0.000000	0.210977
18.600000	-0.000000	0.206996
18.800000	-0.000000	0.209992
19.000000	-0.000000	0.200002
19.200000	-0.000000	0.200033
19.400000	-0.000000	0.203000
19.600000	-0.000000	0.199967
19.800000	-0.000000	0.203030
20.000000	-0.000000	0.200001
20.200000	-0.000000	0.205991
20.400000	-0.000000	0.202015
20.600000	-0.000000	0.200983
20.800000	-0.000000	0.199992
21.000000	-0.000000	0.202073
21.200000	-0.000000	0.206908
21.400000	-0.000000	0.202999
21.600000	-0.000000	0.203007
21.800000	-0.000000	0.200833
22.000000	-0.000000	0.207325
22.200000	-0.000000	0.202870
22.400000	-0.000000	0.206977
22.600000	-0.000000	0.203142
22.800000	-0.000000	0.202857
23.000000	-0.000000	0.210009
23.200000	-0.000000	0.202996
23.400000	-0.000000	0.199997
23.600000	-0.000000	0.199995
23.800000	-0.000000	0.199999
24.000000	-0.000000	0.201999
24.200000	-0.000000	0.205001
24.400000	-0.000000	0.206000
24.600000	-0.000000	0.205996
24.800000	-0.000000	0.203002
25.000000	-0.000000	0.202999
25.200000	-0.000000	0.200032
25.400000	-0.000000	0.203971
25.600000	-0.000000	0.200003
25.800000	-0.000000	0.200053
26.000000	-0.000000	0.199971
26.200000	-0.000000	0.200062
26.400000	-0.000000	0.201911
26.600000	-0.000000	0.204011
26.800000	-0.000000	0.199994
27.000000	-0.000000	0.205993
27.200000	-0.000000	0.203033
27.400000	-0.000000	0.206993
27.600000	-0.000000	0.203037
27.800000	-0.000000	0.199937
28.000000	-0.000000	0.216028
28.200000	-0.000000	0.199981
28.400000	-0.000000	0.200032
28.600000	-0.000000	0.202990
28.800000	-0.000000	0.199974
29.000000	-0.000000	0.200006
29.200000	-0.000000	0.200023
29.400000	-0.000000	0.201978
29.600000	-0.000000	0.203991
