0.000000	-0.099775	0.099974
0.100000	-0.112345	0.100079
0.200000	-0.112627	0.099926
0.300000	-0.106017	0.100004
0.400000	-0.095949	0.104956
0.500000	-0.084550	0.100041
0.600000	-0.073092	0.108007
0.700000	-0.062289	0.099986
0.800000	-0.052502	0.105022
0.900000	-0.043872	0.100008
1.000000	-0.036407	0.099995
1.100000	-0.030043	0.099996
1.200000	-0.024677	0.100000
1.300000	-0.020192	0.100017
1.400000	-0.016469	0.102012
1.500000	-0.013397	0.099949
1.600000	-0.010873	0.100050
1.700000	-0.008807	0.099965
1.800000	-0.007122	0.100008
1.900000	-0.005752	0.102010
2.000000	-0.004639	0.099988
2.100000	-0.003738	0.100020
2.200000	-0.003009	0.099996
2.300000	-0.002421	0.099983
2.400000	-0.001946	0.100020
2.500000	-0.001563	0.099961
2.600000	-0.001255	0.100014
2.700000	-0.001008	0.101982
2.800000	-0.000809	0.100021
2.900000	-0.000649	0.101024
3.000000	-0.000520	0.099947
3.100000	-0.000417	0.100029
3.200000	-0.000334	0.103980
3.300000	-0.000268	0.100014
3.400000	-0.000215	0.100005
3.500000	-0.000172	0.100011
3.600000	-0.000138	0.100156
3.700000	-0.000110	0.099820
3.800000	-0.000088	0.099996
3.900000	-0.000070	0.100014
4.000000	-0.000056	0.099982
4.100000	-0.000045	0.100011
4.200000	-0.000036	0.100048
4.300000	-0.000029	0.099954
4.400000	-0.000023	0.102094
4.500000	-0.000019	0.102926
4.600000	-0.000015	0.101031
4.700000	-0.000012	0.100933
4.800000	-0.000010	0.100027
4.900000	-0.000008	0.100011
5.000000	-0.000006	0.103003
5.100000	-0.000005	0.099958
5.200000	-0.000004	0.100073
5.300000	-0.000003	0.099946
5.400000	-0.000002	0.101073
5.500000	-0.000002	0.102941
5.600000	-0.000002	0.116076
5.700000	-0.000002	0.099890
5.800000	-0.000001	0.100048
5.900000	-0.000001	0.102015
6.000000	-0.000001	0.103018
6.100000	-0.000001	0.107062
6.200000	-0.000001	0.104155
6.300000	-0.000001	0.099892
6.400000	-0.000000	0.100998
6.500000	0.000000	0.099869
6.600000	0.000000	0.103118
6.700000	0.000000	0.114906
6.800000	0.000000	0.108019
6.900000	0.000000	0.104983
7.000000	0.000000	0.115923
7.100000	0.000000	0.100975
7.200000	0.000000	0.100997
7.300000	0.000000	0.100023
7.400000	0.000000	0.116917
7.500000	0.000000	0.106122
7.600000	0.000000	0.104052
7.700000	0.000000	0.109011
7.800000	0.000000	0.102916
7.900000	0.000000	0.099986
8.000000	0.000000	0.100014
8.100000	0.000000	0.100989
8.200000	0.000000	0.100009
8.300000	0.000000	0.100959
8.400000	0.000000	0.100000
8.500000	0.000000	0.100065
8.600000	0.000000	0.099986
8.700000	0.000000	0.099984
8.800000	0.000000	0.102026
8.900000	0.000000	0.106488
9.000000	0.000000	0.093541
9.100000	0.000000	0.099993
9.200000	0.000000	0.101938
9.300000	0.000000	0.105177
9.400000	0.000000	0.107833
9.500000	0.000000	0.100047
9.600000	0.000000	0.099951
9.700000	0.000000	0.110004
9.800000	0.000000	0.101992
9.900000	0.000000	0.101081
10.000000	0.000000	0.099960
10.100000	0.000000	0.099938
10.200000	0.000000	0.101069
10.300000	0.000000	0.103941
10.400000	0.000000	0.100032
10.500000	0.000000	0.099996
10.600000	0.000000	0.115987
10.700000	0.000000	0.104030
10.800000	0.000000	0.099982
10.900000	0.000000	0.112070
11.000000	0.000000	0.099893
11.100000	0.000000	0.100043
11.200000	0.000000	0.099981
11.300000	0.000000	0.100002
11.400000	0.000000	0.100409
11.500000	0.000000	0.106592
11.600000	0.000000	0.102084
11.700000	0.000000	0.100882
11.800000	0.000000	0.100014
11.900000	0.000000	0.104009
12.000000	0.000000	0.101990
12.100000	0.000000	0.100468
12.200000	0.000000	0.109580
12.300000	0.000000	0.102009
12.400000	0.000000	0.103978
12.500000	0.000000	0.100015
12.600000	0.000000	0.103203
12.700000	0.000000	0.109856
12.800000	0.000000	0.106016
12.900000	0.000000	0.101979
13.000000	0.000000	0.101993
13.100000	0.000000	0.100011
13.200000	0.000000	0.102401
13.300000	0.000000	0.106530
13.400000	0.000000	0.100014
13.500000	0.000000	0.104037
13.600000	0.000000	0.101867
13.700000	0.000000	0.115773
13.800000	0.000000	0.100372
13.900000	0.000000	0.101122
14.000000	0.000000	0.101145
14.100000	0.000000	0.100745
14.200000	0.000000	0.108976
14.300000	0.000000	0.110075
14.400000	0.000000	0.103962
14.500000	0.000000	0.101110
14.600000	0.000000	0.104782
14.700000	0.000000	0.123365
14.800000	0.000000	0.100961
14.900000	0.000000	0.099699
15.000000	0.000000	0.104338
15.100000	0.000000	0.112800
15.200000	0.000000	0.110981
15.300000	0.000000	0.100073
15.400000	0.000000	0.100891
15.500000	0.000000	0.113597
15.600000	0.000000	0.116343
15.700000	0.000000	0.101981
15.800000	0.000000	0.120718
15.900000	0.000000	0.100233
16.000000	0.000000	0.104007
16.100000	0.000000	0.099987
16.200000	0.000000	0.101055
16.300000	0.000000	0.100991
16.400000	0.000000	0.100986
16.500000	0.000000	0.099986
16.600000	0.000000	0.103105
16.700000	0.000000	0.105937
16.800000	0.000000	0.100984
16.900000	0.000000	0.102114
17.000000	0.000000	0.099904
17.100000	0.000000	0.114666
17.200000	0.000000	0.101331
17.300000	0.000000	0.101010
17.400000	0.000000	0.100007
17.500000	0.000000	0.102974
17.600000	0.000000	0.102088
17.700000	0.000000	0.110946
17.800000	0.000000	0.103976
17.900000	0.000000	0.105986
18.000000	0.000000	0.110184
18.100000	0.000000	0.103714
18.200000	0.000000	0.101082
18.300000	0.000000	0.103988
18.400000	0.000000	0.100015
18.500000	0.000000	0.102298
18.600000	0.000000	0.099721
18.700000	0.000000	0.106033
18.800000	0.000000	0.100981
18.900000	0.000000	0.100000
19.000000	0.000000	0.106022
19.100000	0.000000	0.104147
19.200000	0.000000	0.104814
19.300000	0.000000	0.115044
19.400000	0.000000	0.100983
19.500000	0.000000	0.099994
19.600000	0.000000	0.100047
19.700000	0.000000	0.099943
19.800000	0.000000	0.102192
19.900000	0.000000	0.100797
20.000000	0.000000	0.099988
20.100000	0.000000	0.099989
20.200000	0.000000	0.100611
20.300000	0.000000	0.101329
20.400000	0.000000	0.102058
20.500000	0.000000	0.114545
20.600000	0.000000	0.105465
20.700000	0.000000	0.100965
20.800000	0.000000	0.100034
20.900000	0.000000	0.101167
21.000000	0.000000	0.103907
21.100000	0.000000	0.102927
21.200000	0.000000	0.103010
21.300000	0.000000	0.100046
21.400000	0.000000	0.102963
21.500000	0.000000	0.102016
21.600000	0.000000	0.099990
21.700000	0.000000	0.108061
21.800000	0.000000	0.099916
21.900000	0.000000	0.100989
22.000000	0.000000	0.100053
22.100000	0.000000	0.099953
22.200000	0.000000	0.104993
22.300000	0.000000	0.105040
22.400000	0.000000	0.100973
22.500000	0.000000	0.118346
22.600000	0.000000	0.102734
22.700000	0.000000	0.099895
22.800000	0.000000	0.099993
22.900000	0.000000	0.100021
23.000000	0.000000	0.104978
23.100000	0.000000	0.100000
23.200000	0.000000	0.100055
23.300000	0.000000	0.099971
23.400000	0.000000	0.104090
23.500000	0.000000	0.099945
23.600000	0.000000	0.099987
23.700000	0.000000	0.100008
23.800000	0.000000	0.099986
23.900000	0.000000	0.102976
24.000000	0.000000	0.103033
24.100000	0.000000	0.099982
24.200000	0.000000	0.100069
24.300000	0.000000	0.099964
24.400000	0.000000	0.099990
24.500000	0.000000	0.103435
24.600000	0.000000	0.099538
24.700000	0.000000	0.111028
24.800000	0.000000	0.103420
24.900000	0.000000	0.099675
25.000000	0.000000	0.099890
25.100000	0.000000	0.099963
25.200000	0.000000	0.100079
25.300000	0.000000	0.099959
25.400000	0.000000	0.099988
25.500000	0.000000	0.100008
25.600000	0.000000	0.100494
25.700000	0.000000	0.102511
25.800000	0.000000	0.101022
25.900000	0.000000	0.117947
26.000000	0.000000	0.100092
26.100000	0.000000	0.100951
26.200000	0.000000	0.102003
26.300000	0.000000	0.099998
26.400000	0.000000	0.101005
26.500000	0.000000	0.101969
26.600000	0.000000	0.099976
26.700000	0.000000	0.100032
26.800000	0.000000	0.100997
26.900000	0.000000	0.102999
27.000000	0.000000	0.100020
27.100000	0.000000	0.105195
27.200000	0.000000	0.099808
27.300000	0.000000	0.099983
27.400000	0.000000	0.107012
27.500000	0.000000	0.099979
27.600000	0.000000	0.100014
27.700000	0.000000	0.100005
27.800000	0.000000	0.101046
27.900000	0.000000	0.101911
28.000000	0.000000	0.113138
28.100000	0.000000	0.103906
28.200000	0.000000	0.100968
28.300000	0.000000	0.099988
28.400000	0.000000	0.100004
28.500000	0.000000	0.100048
28.600000	0.000000	0.099984
28.700000	0.000000	0.099963
28.800000	0.000000	0.102121
28.900000	0.000000	0.100887
29.000000	0.000000	0.102008
29.100000	0.000000	0.100037
29.200000	0.000000	0.100963
29.300000	0.000000	0.107025
29.400000	0.000000	0.099988
29.500000	0.000000	0.102038
29.600000	0.000000	0.099973
29.700000	0.000000	0.101156
29.800000	0.000000	0.099885
