0.000000	-0.768040	14.106642
0.200000	-0.773235	0.199805
0.400000	-0.806111	0.200943
0.600000	-0.840246	0.199895
0.800000	-0.875826	0.200833
1.000000	-0.912913	0.199847
1.200000	-0.951571	0.199873
1.400000	-0.991865	0.202768
1.600000	-1.033866	0.201887
1.800000	-1.077645	0.199842
2.000000	-1.123279	0.200853
2.200000	-1.170844	0.199808
2.400000	-1.220424	0.201557
2.600000	-1.272103	0.199809
2.800000	-1.325971	0.206807
3.000000	-1.382119	0.199814
3.200000	-1.440645	0.202802
3.400000	-1.501650	0.199951
3.600000	-1.565238	0.203805
3.800000	-1.631518	0.199875
4.000000	-1.700605	0.199813
4.200000	-1.772618	0.199870
4.400000	-1.847680	0.199751
4.600000	-1.925920	0.199825
4.800000	-2.007474	0.199604
5.000000	-2.092481	0.199882
5.200000	-2.181088	0.200799
5.400000	-2.273447	0.200828
5.600000	-2.369716	0.199537
5.800000	-2.470063	0.199835
6.000000	-2.574658	0.200801
6.200000	-2.683683	0.199813
6.400000	-2.797324	0.199730
6.600000	-2.915777	0.199788
6.800000	-3.039247	0.199850
7.000000	-3.167945	0.199952
7.200000	-3.302092	0.207683
7.400000	-3.441920	0.199843
7.600000	-3.587669	0.199757
7.800000	-3.739590	0.200096
8.000000	-3.897944	0.204267
8.200000	-4.062970	0.199087
