0.000000	-0.768113
0.100000	-0.522543
0.200000	-0.362727
0.300000	-0.371268
0.400000	-0.379136
0.500000	-0.387163
0.600000	-0.395359
0.700000	-0.403729
0.800000	-0.412276
0.900000	-0.421004
1.000000	-0.429917
1.100000	-0.439019
1.200000	-0.448313
1.300000	-0.457804
1.400000	-0.467496
1.500000	-0.477393
1.600000	-0.487500
1.700000	-0.497818
1.800000	-0.508357
1.900000	-0.519119
2.000000	-0.530109
2.100000	-0.541332
2.200000	-0.552792
2.300000	-0.564495
2.400000	-0.576446
2.500000	-0.588650
2.600000	-0.601112
2.700000	-0.613838
2.800000	-0.626833
2.900000	-0.640103
3.000000	-0.653652
3.100000	-0.667490
3.200000	-0.681621
3.300000	-0.696051
3.400000	-0.710787
3.500000	-0.725835
3.600000	-0.741201
3.700000	-0.756893
3.800000	-0.772917
3.900000	-0.789276
4.000000	-0.805986
4.100000	-0.823049
4.200000	-0.840473
4.300000	-0.858266
4.400000	-0.876436
4.500000	-0.894991
4.600000	-0.913938
4.700000	-0.933283
4.800000	-0.953041
4.900000	-0.973217
5.000000	-0.993821
5.100000	-1.014861
5.200000	-1.036346
5.300000	-1.058286
5.400000	-1.080690
5.500000	-1.103569
5.600000	-1.126932
5.700000	-1.150790
5.800000	-1.175153
5.900000	-1.200031
6.000000	-1.225437
6.100000	-1.251380
6.200000	-1.277872
6.300000	-1.304925
6.400000	-1.332551
6.500000	-1.360762
6.600000	-1.389570
6.700000	-1.418988
6.800000	-1.449029
6.900000	-1.479705
7.000000	-1.511032
7.100000	-1.543014
7.200000	-1.575681
7.300000	-1.609032
7.400000	-1.643096
7.500000	-1.677881
7.600000	-1.713403
7.700000	-1.749676
7.800000	-1.786718
7.900000	-1.824544
8.000000	-1.863170
8.100000	-1.902615
8.200000	-1.942894
8.300000	-1.984026
8.400000	-2.026029
8.500000	-2.068921
8.600000	-2.112721
8.700000	-2.157448
8.800000	-2.203113
8.900000	-2.249754
9.000000	-2.297383
9.100000	-2.346020
9.200000	-2.395686
9.300000	-2.446404
9.400000	-2.498196
