0.000000	9.231960
0.200000	-4.001943
0.400000	-17.943488
0.600000	0.881776
0.800000	0.822997
1.000000	0.858299
1.200000	0.894642
1.400000	0.932526
1.600000	0.972014
1.800000	1.013174
2.000000	1.056077
2.200000	1.100788
2.400000	1.147401
2.600000	1.195988
2.800000	1.246633
3.000000	1.299422
3.200000	8.190547
3.400000	-3.490881
3.600000	-15.695452
3.800000	0.812842
4.000000	0.762982
4.200000	0.795687
4.400000	0.829379
4.600000	0.864485
4.800000	0.901091
5.000000	0.939248
5.200000	0.978997
5.400000	1.020453
5.600000	1.063664
5.800000	1.108705
6.000000	9.475038
6.200000	-3.998395
6.400000	-17.932337
6.600000	0.892279
6.800000	0.833949
7.000000	0.869715
7.200000	0.906526
7.400000	0.944914
7.600000	0.984926
7.800000	1.026633
8.000000	1.070106
8.200000	1.115411
8.400000	1.162643
8.600000	1.211876
8.800000	1.263193
9.000000	1.316683
9.200000	7.938077
9.400000	-3.380647
9.600000	-15.707942
9.800000	0.778111
10.000000	0.726887
10.200000	0.758063
10.400000	0.790161
10.600000	0.823621
10.800000	0.858498
11.000000	0.894851
11.200000	0.932744
11.400000	0.972241
11.600000	1.013411
11.800000	1.056324
12.000000	1.101054
12.200000	8.564819
12.400000	-3.610439
12.600000	-15.677292
12.800000	0.855150
13.000000	0.806966
13.200000	0.841535
13.400000	0.877168
13.600000	0.914312
13.800000	0.953029
14.000000	0.993385
14.200000	1.035450
14.400000	1.079297
14.600000	1.125000
14.800000	1.172638
15.000000	8.709024
15.200000	-3.721453
15.400000	-17.969769
15.600000	0.798937
15.800000	0.736921
16.000000	0.768577
16.200000	0.801121
16.400000	0.835045
16.600000	0.870405
16.800000	0.907262
17.000000	0.945681
17.200000	0.985726
17.400000	1.027467
17.600000	1.070975
17.800000	1.116326
18.000000	1.163597
18.200000	1.212870
18.400000	8.348173
18.600000	-3.563182
18.800000	-15.687626
19.000000	0.835253
19.200000	0.786271
19.400000	0.819973
19.600000	0.854694
19.800000	0.890886
20.000000	0.928611
20.200000	0.967933
20.400000	1.008920
20.600000	1.051635
20.800000	1.096167
21.000000	1.142584
21.200000	9.072488
21.400000	-3.880388
21.600000	-17.951785
21.800000	0.848987
22.000000	0.788937
22.200000	0.822797
22.400000	0.857636
22.600000	0.893946
22.800000	0.931800
23.000000	0.971258
23.200000	1.012386
23.400000	1.055256
23.600000	1.099941
23.800000	1.146509
24.000000	1.195038
24.200000	1.245642
24.400000	8.915683
24.600000	-3.807687
24.800000	-18.136038
25.000000	0.651876
25.200000	0.583505
25.400000	0.608665
25.600000	0.634437
25.800000	0.661303
26.000000	0.689306
26.200000	0.718495
26.400000	0.748920
26.600000	0.780633
26.800000	0.813689
27.000000	0.848145
27.200000	0.884060
27.400000	0.921496
27.600000	0.960517
27.800000	1.001190
28.000000	1.043586
28.200000	9.312565
28.400000	-3.989001
28.600000	-18.032119
28.800000	0.789916
29.000000	0.727244
29.200000	0.758492
29.400000	0.790601
29.600000	0.824080
29.800000	0.858976
