0.000000	0.231960
0.200000	-0.100551
0.400000	-0.448530
0.600000	0.041748
0.800000	0.612159
1.000000	-0.263454
1.200000	-1.131887
1.400000	0.058982
1.600000	0.055147
1.800000	0.057512
2.000000	0.059947
2.200000	0.062485
2.400000	0.065131
2.600000	0.067889
2.800000	0.070764
3.000000	0.073760
3.200000	0.894349
3.400000	-0.384306
3.600000	-1.795802
3.800000	0.083521
4.000000	0.077461
4.200000	0.080786
4.400000	0.084207
4.600000	0.087772
4.800000	0.091489
5.000000	0.095363
5.200000	0.099401
5.400000	0.103610
5.600000	0.107997
5.800000	0.112569
6.000000	0.117336
6.200000	0.122304
6.400000	0.922681
6.600000	-0.394359
6.800000	-1.794419
7.000000	0.086934
7.200000	0.081009
7.400000	0.084485
7.600000	0.088062
7.800000	0.091791
8.000000	0.095678
8.200000	0.099729
8.400000	0.103953
8.600000	0.108355
8.800000	0.112943
9.000000	0.117726
9.200000	0.122711
9.400000	0.127907
9.600000	0.845867
9.800000	-0.360806
10.000000	-1.568218
10.200000	0.084975
10.400000	0.080134
10.600000	0.083567
10.800000	0.087105
11.000000	0.090794
11.200000	0.094638
11.400000	0.098646
11.600000	0.102823
11.800000	0.107177
12.000000	0.111716
12.200000	0.116446
12.400000	0.881315
12.600000	-0.376698
12.800000	-1.796461
13.000000	0.081328
13.200000	0.075183
13.400000	0.078412
13.600000	0.081731
13.800000	0.085191
14.000000	0.088799
14.200000	0.092558
14.400000	0.096478
14.600000	0.100563
14.800000	0.104820
15.000000	0.109259
15.200000	0.113886
15.400000	0.118708
15.600000	0.971435
15.800000	-0.415659
16.000000	-1.792006
16.200000	0.093644
16.400000	0.087982
16.600000	0.091753
16.800000	0.095638
17.000000	0.099688
17.200000	0.103910
17.400000	0.108310
17.600000	0.112896
17.800000	0.117677
18.000000	0.122660
18.200000	0.127854
18.400000	0.133268
18.600000	0.888818
18.800000	-0.379177
19.000000	-1.796097
19.200000	0.082494
19.400000	0.075995
19.600000	0.079260
19.800000	0.082616
20.000000	0.086114
20.200000	0.089760
20.400000	0.093561
20.600000	0.097522
20.800000	0.101651
21.000000	0.105956
21.200000	0.110442
21.400000	0.115119
21.600000	0.119994
21.800000	0.956519
22.000000	-0.409135
22.200000	-1.792744
22.400000	0.091590
22.600000	0.085848
22.800000	0.089528
23.000000	0.093319
23.200000	0.097271
23.400000	0.101390
23.600000	0.105683
23.800000	0.110158
24.000000	0.114822
24.200000	0.119684
24.400000	0.124752
24.600000	0.130035
24.800000	0.930106
25.000000	-0.397224
25.200000	-1.794054
25.400000	0.087877
25.600000	0.081990
25.800000	0.085507
26.000000	0.089127
26.200000	0.092901
26.400000	0.096835
26.600000	0.100936
26.800000	0.105210
27.000000	0.109665
27.200000	0.114309
27.400000	0.119148
27.600000	0.124193
27.800000	0.129452
28.000000	0.824763
28.200000	-0.351585
28.400000	-1.569263
28.600000	0.082070
28.800000	0.077115
29.000000	0.080420
29.200000	0.083826
29.400000	0.087375
29.600000	0.091075
29.800000	0.094930
