0.000000	-0.768040
0.200000	-1.541275
0.400000	-2.376139
0.600000	-3.307844
0.800000	-4.375341
1.000000	-5.623560
1.200000	-7.104693
1.400000	-8.880573
1.600000	-11.025262
1.800000	-13.628136
2.000000	-16.797611
2.200000	-20.665659
2.400000	-25.393303
2.600000	-31.177319
2.800000	-38.258432
3.000000	-46.928314
3.200000	-57.550778
3.400000	-70.567854
3.600000	-86.521204
3.800000	-106.074669
4.000000	-130.041889
4.200000	-159.420158
4.400000	-195.431926
4.600000	-239.575662
4.800000	-293.688210
5.000000	-360.021218
5.200000	-441.334830
5.400000	-541.012541
5.600000	-663.201980
5.800000	-812.987498
6.000000	-996.601728
6.200000	-1221.684931
