0.000000	0.231960
0.200000	-0.100551
0.400000	-0.448530
0.600000	0.041748
0.800000	0.615560
1.000000	-0.264927
1.200000	-1.119576
1.400000	0.071491
1.600000	0.068440
1.800000	0.071367
2.000000	0.074389
2.200000	0.077538
2.400000	0.080822
2.600000	0.084244
2.800000	0.947550
3.000000	-0.406887
3.200000	-1.793175
3.400000	0.090704
3.600000	0.084927
3.800000	0.088568
4.000000	0.092318
4.200000	0.096227
4.400000	0.100302
4.600000	0.104549
4.800000	0.108976
5.000000	0.113591
5.200000	0.118401
5.400000	0.123415
5.600000	0.128641
5.800000	0.948155
6.000000	-0.405112
6.200000	-1.793161
6.400000	0.090362
6.600000	0.084572
6.800000	0.088198
7.000000	0.091932
7.200000	0.095825
7.400000	0.099883
7.600000	0.104112
7.800000	0.108521
8.000000	0.113116
8.200000	0.117906
8.400000	0.122896
8.600000	0.128100
8.800000	0.954817
9.000000	-0.408024
9.200000	-1.792831
9.400000	0.091279
9.600000	0.085525
9.800000	0.089192
10.000000	0.092968
10.200000	0.096905
10.400000	0.101008
10.600000	0.105285
10.800000	0.109743
11.000000	0.114390
11.200000	0.119234
11.400000	0.124283
11.600000	0.129546
11.800000	0.936293
12.000000	-0.399928
12.200000	-1.803013
12.400000	0.079398
12.600000	0.073147
12.800000	0.076290
13.000000	0.079520
13.200000	0.082887
13.400000	0.086397
13.600000	0.090056
13.800000	0.093869
14.000000	0.097844
14.200000	0.101987
14.400000	0.106305
14.600000	0.110807
14.800000	0.115499
15.000000	0.120390
15.200000	0.861209
